station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Hastings & Broughton,49.290112,-123.127062,Forage,725.0,4.1,"Canadian (New), Breakfast & Brunch",$$,16046611400.0,371.598313,1300 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Kingyo,1162.0,4.4,"Japanese, Tapas/Small Plates",$$,16046081677.0,727.7354579,871 Denman Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Saku,431.0,4.4,Japanese,$$,17783795872.0,393.1084961,1588 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Ramen Danbo,654.0,4.4,"Ramen, Noodles",$$,,321.0244491,1333 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Sura Korean Cuisine,447.0,4.1,Korean,$$,16046877872.0,366.8636676,1518 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Joe Fortes Seafood & Chop House,1305.0,4.0,"Seafood, Steakhouses",$$$,16046691940.0,598.7201461,777 Thurlow Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Hello Nori ,248.0,4.5,"Japanese, Sushi Bars, Coffee & Tea",$$,16045649595.0,506.6559365,1165 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Tableau Bar Bistro,294.0,4.0,"Bars, Bistros",$$,16046398692.0,385.9093997,1181 Melville Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Maruhachi Ra-men,777.0,4.4,"Ramen, Noodles",$$,,462.1065356,780 Bidwell Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Cactus Club Cafe,902.0,4.2,"Canadian (New), Cocktail Bars",$$,16046207410.0,652.7589045,1085 Canada Place,Yelp
Hastings & Broughton,49.290112,-123.127062,Mott 32,220.0,3.9,Chinese,$$$$,16049798886.0,404.2832517,1161 West Georgia Street,Yelp
Hastings & Broughton,49.290112,-123.127062,The Red Accordion,111.0,4.7,"Cocktail Bars, Tapas/Small Plates",$$,16044286464.0,341.6446043,1616 Alberni Street,Yelp
Hastings & Broughton,49.290112,-123.127062,CinCin Ristorante + Bar,434.0,4.1,"Italian, Bars",$$$,16046887338.0,534.0180842,1154 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Zefferelli's,521.0,4.2,"Italian, Bars",$$,16046870655.0,570.1196281,1136 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Menya Itto,50.0,3.8,Ramen,$$,16045686898.0,310.6437391,1479 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,The Keg Steakhouse + Bar,203.0,4.0,"Steakhouses, Bars, Seafood",$$$,16046854388.0,491.5586445,1121 Alberni Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Tavola,370.0,4.5,Italian,$$$,16046064680.0,658.8045348,1829 Robson Street,Yelp
Hastings & Broughton,49.290112,-123.127062,Horin Tonkotsu Ramen ,173.0,4.2,Ramen,$$,16046206111.0,439.240856,1226 Robson Street,Yelp
Yew & Broadway,49.263523,-123.155267,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,77.0887161,2156 W Broadway,Yelp
Yew & Broadway,49.263523,-123.155267,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,178.7770974,2480 Vine Street,Yelp
Yew & Broadway,49.263523,-123.155267,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,667.8364037,1944 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Gyo Para Gyoza & Ramen Bar,104.0,4.0,"Ramen, Noodles",$$,16042882941.0,133.0551305,2120 W Broadway,Yelp
Yew & Broadway,49.263523,-123.155267,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,546.604904,2340 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,512.6687094,2278 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,1019.525952,1809 W 1st Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,704.9706253,1935 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,771.2115148,1766 W 7th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Regal Beagle,60.0,3.2,"Pubs, Gastropubs, Music Venues",$$,16047390677.0,128.7894008,2283 Broadway W,Yelp
Yew & Broadway,49.263523,-123.155267,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,507.4680963,2272 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Glitch Bar & Games Room,14.0,4.4,"Bars, Arcades",,16042884400.0,140.0160616,2287 West Broadway,Yelp
Yew & Broadway,49.263523,-123.155267,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,985.2839054,1626 W Broadway,Yelp
Yew & Broadway,49.263523,-123.155267,Z&W Shanghai,26.0,4.0,Chinese,,16044232999.0,137.7323766,2126 W Broadway,Yelp
Yew & Broadway,49.263523,-123.155267,Maenam,398.0,4.0,Thai,$$,16047305579.0,668.7436963,1938 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,830.438046,1833 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Napoletana Pizza Cafe & Gelato,58.0,3.6,"Pizza, Italian, Chicken Wings",$$,16047369800.0,189.1790057,2576 Arbutus Street,Yelp
Yew & Broadway,49.263523,-123.155267,Coquette,21.0,4.0,"French, Wine Bars, Cocktail Bars",,16042591248.0,212.4554209,2685 Arbutus Street,Yelp
Yew & Broadway,49.263523,-123.155267,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,549.1909996,2153 W 4th Avenue,Yelp
Yew & Broadway,49.263523,-123.155267,Edible Flours,84.0,3.8,"Bakeries, Vegan",$,16047348351.0,116.048328,2280 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Mr. Red Cafe,122.0,3.8,Vietnamese,$$,16045596878.0,182.8140512,2680 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Banana Leaf,175.0,3.6,"Malaysian, Singaporean",$$,16047343005.0,313.3603349,3005 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Pho Japolo,65.0,3.8,"Vietnamese, Noodles",$$,16047371278.0,80.72698964,2807 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,342.7889474,3035 west Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,781.4348139,2340 W 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,Purebread,30.0,4.3,"Coffee & Tea, Breakfast & Brunch, Bakeries",,16043369670.0,162.0447296,2887 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Chewie's Chicken & Biscuits,155.0,4.6,"Sandwiches, Chicken Shop, Breakfast & Brunch",$$,16043369996.0,363.6560166,2822 West 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,Tandoori Fusion,128.0,3.9,Indian,$$,16047382824.0,151.8967713,2872 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,460.7043336,2611 W 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,Petite Bao,19.0,4.7,"Burgers, Sandwiches",,16048000080.0,106.4304178,2825 West Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Tera V Burger,145.0,4.1,"Vegetarian, Burgers, Gluten-Free",$,16043363575.0,273.2921472,2961 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,892.5891029,2278 W 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,Neverland Tea Salon,258.0,4.0,"Coffee & Tea, Tea Rooms, Breakfast & Brunch",$$$,16044283066.0,397.8575386,3066 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Little Bird Dim Sum,91.0,3.9,"Dim Sum, Beer Bar, Tapas/Small Plates",$$,16043258132.0,453.0471962,2958 W 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,The Naam,610.0,3.4,"Vegetarian, Mexican, Breakfast & Brunch",$$,16047387151.0,386.9976608,2724 W 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,Healthy Noodle House,75.0,4.5,"Chinese, Noodles, Dumplings",$,17783718371.0,375.6555187,2716 W 4th Avenue,Yelp
8th & Macdonald,49.264928,-123.168068,Nat's New York Pizzeria,125.0,3.7,Pizza,$,16047370707.0,195.7281151,2684 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Folke Restaurant,15.0,4.7,"Vegan, Wine Bars, Cocktail Bars",,18773521835.0,273.8209191,2585 W Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Koko Monk Chocolates,19.0,4.4,"Chocolatiers & Shops, Desserts, Coffee & Tea",,16047083366.0,159.2557914,2883 West Broadway,Yelp
8th & Macdonald,49.264928,-123.168068,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,771.8074813,2480 Vine Street,Yelp
Balaclava & Broadway,49.264483,-123.173926,Banana Leaf,175.0,3.6,"Malaysian, Singaporean",$$,16047343005.0,118.9387675,3005 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,91.69679016,3035 west Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Haidilao - Vancouver,55.0,4.3,"Hot Pot, Chinese",,16043362588.0,174.6775646,3204 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Nuba in Kitsilano,163.0,3.6,"Mediterranean, Lebanese",$$,16043361797.0,36.87870599,3116 West Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Olympia Pizza,95.0,3.5,"Pizza, Greek",$$,16047325334.0,155.9784238,3205 Broadway W,Yelp
Balaclava & Broadway,49.264483,-123.173926,Neverland Tea Salon,258.0,4.0,"Coffee & Tea, Tea Rooms, Breakfast & Brunch",$$$,16044283066.0,67.45243548,3066 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Mamalee Malaysian Delight,176.0,3.4,"Singaporean, Malaysian",$$,16047338882.0,97.96394365,3144 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Kitstaya Sushi,93.0,3.2,"Sushi Bars, Japanese",$,16047370181.0,15.9338183,3105 West Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Nostos Taverna,18.0,4.5,"Greek, Wine Bars",,16047309303.0,115.8100791,3162 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Tera V Burger,145.0,4.1,"Vegetarian, Burgers, Gluten-Free",$,16043363575.0,162.1523278,2961 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Sahel Market & Restaurant,56.0,4.4,"Persian/Iranian, Greek",$,16044234117.0,171.4319088,3207 West  Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Purebread,30.0,4.3,"Coffee & Tea, Breakfast & Brunch, Bakeries",,16043369670.0,277.9254348,2887 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Little Bird Dim Sum,91.0,3.9,"Dim Sum, Beer Bar, Tapas/Small Plates",$$,16043258132.0,457.7066187,2958 W 4th Avenue,Yelp
Balaclava & Broadway,49.264483,-123.173926,Pure Delight Café,36.0,3.4,"Vietnamese, Noodles, Sandwiches",$$,16045688812.0,205.6160077,3236 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,797.8930103,2611 W 4th Avenue,Yelp
Balaclava & Broadway,49.264483,-123.173926,Pho Japolo,65.0,3.8,"Vietnamese, Noodles",$$,16047371278.0,386.2120398,2807 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Tandoori Fusion,128.0,3.9,Indian,$$,16047382824.0,322.1512171,2872 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,The Fringe Café,40.0,3.7,Dive Bars,$$,16047386977.0,73.76602381,3124 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Midam Cafe,46.0,4.4,"Korean, Desserts",,16047140233.0,183.2610011,3211 W Broadway,Yelp
Balaclava & Broadway,49.264483,-123.173926,Taqueria Tachingon,16.0,3.8,Mexican,,16045664004.0,149.8966446,2967 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Itosugi Kappo Cuisine,28.0,4.4,"Japanese, Sushi Bars",,16047798528.0,91.86799344,3648 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Rajio Japanese Public House,132.0,4.0,"Japanese, Tapas/Small Plates",$$,16045581679.0,268.8821591,3763 W 10th Avenue,Yelp
Dunbar & Broadway,49.264579,-123.18373,The Eatery,518.0,3.4,"Japanese, Sushi Bars, Asian Fusion",$$,16047385298.0,216.5891196,3431 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Taste of Thai,84.0,4.2,Thai,$$,16045688668.0,52.29902332,3629 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,The Wolf & Hound,94.0,3.6,"Pubs, Irish",$$,16047388909.0,41.56882992,3617 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,The Kitchen Dada,43.0,4.2,"Japanese, Sushi Bars",,17787241133.0,180.7387934,2535 Alma Street,Yelp
Dunbar & Broadway,49.264579,-123.18373,Handi Grill,76.0,3.6,Indian,$$,16047383186.0,58.86530749,3618 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Green Leaf Sushi,401.0,4.0,"Sushi Bars, Japanese",$$,16045689406.0,265.6629265,3416 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Browns Socialhouse Point Grey,49.0,3.5,"Canadian (New), Pubs, Burgers",$$,16047343651.0,145.0909398,3651 W 10th Avenue,Yelp
Dunbar & Broadway,49.264579,-123.18373,La Quercia,207.0,4.1,"Italian, Wine Bars",$$$,16046761007.0,480.1284792,3689 W 4th Avenue,Yelp
Dunbar & Broadway,49.264579,-123.18373,Grounds For Coffee,144.0,4.2,"Coffee & Tea, Bakeries",$$,16042245282.0,188.4885252,2565 Alma Street,Yelp
Dunbar & Broadway,49.264579,-123.18373,Jo's Italian Deli,41.0,3.6,"Italian, Sandwiches, Delis",$$,16043781144.0,178.1520722,2505 Alma Street,Yelp
Dunbar & Broadway,49.264579,-123.18373,East Is East,305.0,4.0,"Middle Eastern, Indian, Afghan",$$,16047345881.0,801.4362269,3035 west Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Haidilao - Vancouver,55.0,4.3,"Hot Pot, Chinese",,16043362588.0,548.8922158,3204 W Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Yuji's From Japan,54.0,4.0,"Sushi Bars, Japanese, Tapas/Small Plates",$$,16044284688.0,446.1849623,2083 Alma Street,Yelp
Dunbar & Broadway,49.264579,-123.18373,Caffe W,46.0,4.5,"Coffee & Tea, Sandwiches, Desserts",$,16047309298.0,82.07929212,3646  Broadway W,Yelp
Dunbar & Broadway,49.264579,-123.18373,Hitoe Sushi Japanese Restaurant,178.0,4.0,"Japanese, Sushi Bars",$$,17783714619.0,580.6022559,3347 W 4th Avenue,Yelp
Dunbar & Broadway,49.264579,-123.18373,True Confections,128.0,2.8,"Desserts, Patisserie/Cake Shop, Bakeries",$$,16042228489.0,152.4807256,3498 West Broadway,Yelp
Dunbar & Broadway,49.264579,-123.18373,Little Bird Dim Sum,91.0,3.9,"Dim Sum, Beer Bar, Tapas/Small Plates",$$,16043258132.0,974.5988241,2958 W 4th Avenue,Yelp
Dunbar & Broadway,49.264579,-123.18373,Sahel Market & Restaurant,56.0,4.4,"Persian/Iranian, Greek",$,16044234117.0,541.0486069,3207 West  Broadway,Yelp
Grandview & Commercial,49.263746,-123.069892,Kishimoto Japanese Kitchen,526.0,4.4,"Japanese, Sushi Bars",$$$,16042555550.0,334.3421058,2054 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Jamjar - Folk Lebanese Food,259.0,3.8,"Lebanese, Vegan",$$,16042523957.0,79.50701097,2280 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,B House,30.0,4.3,"Asian Fusion, Breakfast & Brunch, Chicken Wings",,16045642468.0,85.00982276,2270 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,St. Augustine's,282.0,3.3,Pubs,$$,16042259135.0,25.20946409,2360 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Loku Japanese Cuisine,27.0,3.7,Japanese,,16042984403.0,79.5243551,2280 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,The Burrow,508.0,4.0,"Mexican, Vegetarian, Breakfast & Brunch",$$,16045688224.0,441.9206705,2781 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,La Mezcaleria,300.0,3.8,Mexican,$$,16045598226.0,707.6829462,1622 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Broadway Station Sushi,90.0,3.2,"Sushi Bars, Japanese",$$,16046764300.0,189.3257114,1638 E Broadway,Yelp
Grandview & Commercial,49.263746,-123.069892,Uncle Fatih's Pizza,176.0,3.5,Pizza,$,16047070744.0,141.1294126,1685 Broadway E,Yelp
Grandview & Commercial,49.263746,-123.069892,Sopra Sotto,149.0,4.0,"Pizza, Italian",$$,16042517586.0,828.3741287,1510 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Harambe Restaurant,140.0,3.8,"Ethiopian, African",$$,16042161060.0,197.156732,2149 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Elephant Garden Creamery,154.0,4.4,"Ice Cream & Frozen Yogurt, Desserts, Coffee & Tea",$,16042516832.0,282.3195999,2080 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Industry Apizza,2.0,4.0,"Pizza, Italian",,16042259135.0,25.20946409,2360 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Gojo Café,62.0,4.2,"Ethiopian, African",$$,16047085394.0,512.3588473,2838 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Harbour Oyster + Bar,80.0,4.2,"Cocktail Bars, Seafood, Fish & Chips",$$,16042516900.0,907.5484905,1408 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Grounds For Coffee,51.0,4.2,"Coffee & Tea, Bakeries",$$,16042543939.0,269.1977921,2088 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Sushi Ville,157.0,3.1,"Japanese, Sushi Bars",$$,16045594611.0,277.8956513,2068 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Daddy's Kitchen,67.0,3.9,"Poke, Sushi Bars, Vegetarian",$$,16046207686.0,248.2854073,2586 Commercial Drive,Yelp
Grandview & Commercial,49.263746,-123.069892,Yook Korean Grilled BBQ & Bistro,96.0,3.8,"Korean, Barbeque",$$,16044289292.0,1000.823035,2408 Nanaimo Street,Yelp
Grandview & Commercial,49.263746,-123.069892,Hariyali Express Indian Cuisine & Bar,9.0,4.8,"Indian, Bars",,16042157556.0,311.202952,2066 Commercial Drive,Yelp
14th & Oak,49.258761,-123.127071,Joon's Kitchen,65.0,4.1,"Korean, Japanese",,12369961635.0,69.34889369,3093 Oak Street,Yelp
14th & Oak,49.258761,-123.127071,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,534.8058639,1128 W Broadway,Yelp
14th & Oak,49.258761,-123.127071,Yu Shang Hot Pot,81.0,4.3,Hot Pot,,16045646686.0,499.0176743,202-950 W Broadway,Yelp
14th & Oak,49.258761,-123.127071,Zaccary's Pizza,60.0,4.0,Pizza,$$,16047371933.0,142.6707029,3150 Oak Street,Yelp
14th & Oak,49.258761,-123.127071,Saku,254.0,4.3,Japanese,$$,16044234600.0,895.5200365,548 W Broadway,Yelp
14th & Oak,49.258761,-123.127071,Vij's Restaurant,415.0,4.0,Indian,$$$,16047366664.0,898.6495554,3106 Cambie Street,Yelp
14th & Oak,49.258761,-123.127071,Hokkaido Ramen Santouka,232.0,4.2,"Noodles, Ramen, Soup",$$,16045651770.0,883.302024,558 W Broadway,Yelp
14th & Oak,49.258761,-123.127071,Uma Sushi,123.0,4.3,"Japanese, Sushi Bars",$$$,16044288588.0,1116.172381,450 W 8th Avenue,Yelp
14th & Oak,49.258761,-123.127071,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,1210.490524,1551 West 7th Avenue,Yelp
14th & Oak,49.258761,-123.127071,John 3:16 Malaysian Delights,60.0,4.2,Malaysian,$$,16044235909.0,543.1345525,1063 W Broadway,Yelp
14th & Oak,49.258761,-123.127071,Indian Roti Kitchen,162.0,4.5,Indian,$$,16048763767.0,850.7309252,2961 Cambie Street,Yelp
14th & Oak,49.258761,-123.127071,Dynasty Seafood Restaurant,331.0,3.6,"Dim Sum, Seafood, Cantonese",$$,16048768388.0,679.4209196,777 W Broadway,Yelp
14th & Oak,49.258761,-123.127071,Rayhan,22.0,3.9,Mediterranean,,16047313553.0,149.5090527,3170 Oak Street,Yelp
14th & Oak,49.258761,-123.127071,Hachibei Japanese Restaurant,76.0,3.9,Japanese,$$,16048793357.0,448.4131978,778 16th Avenue W,Yelp
14th & Oak,49.258761,-123.127071,Breakfast Table,271.0,4.3,Breakfast & Brunch,$$,16048051900.0,830.936527,3014 Granville Street,Yelp
14th & Oak,49.258761,-123.127071,Passion8 Dessert Cafe,219.0,4.1,"Desserts, Korean, Coffee & Tea",$$,17783798238.0,876.9148491,3010 Cambie Street,Yelp
14th & Oak,49.258761,-123.127071,The Stable House Bistro,104.0,4.1,"French, Wine Bars, Modern European",$$,16047361520.0,959.3899058,1520 W 13th Avenue,Yelp
14th & Oak,49.258761,-123.127071,Seaport City Seafood Restaurant,61.0,4.2,"Dim Sum, Seafood, Cantonese",$$$,16042227288.0,1037.937904,2425 Cambie Street,Yelp
14th & Oak,49.258761,-123.127071,Mazahr Lebanese Kitchen,63.0,4.7,Lebanese,,16047332211.0,859.2215351,1488 West 11th Avenue,Yelp
14th & Oak,49.258761,-123.127071,Marulilu Cafe,291.0,4.0,Cafes,$$,16045684211.0,1071.865972,451 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,La Quercia,207.0,4.1,"Italian, Wine Bars",$$$,16046761007.0,382.6753135,3689 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,Yuji's From Japan,54.0,4.0,"Sushi Bars, Japanese, Tapas/Small Plates",$$,16044284688.0,346.1503548,2083 Alma Street,Yelp
Wallace & 4th,49.268974,-123.190701,Rajio Japanese Public House,132.0,4.0,"Japanese, Tapas/Small Plates",$$,16045581679.0,648.4694427,3763 W 10th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,Breka Bakery & Cafe,74.0,4.0,"Bakeries, Coffee & Tea, Patisserie/Cake Shop",$$,16046203750.0,289.8870282,3750 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,Itosugi Kappo Cuisine,28.0,4.4,"Japanese, Sushi Bars",,16047798528.0,678.1976802,3648 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,Jericho Beach,27.0,4.3,Beaches,,,253.5884022,Wallace St & Discovery St,Yelp
Wallace & 4th,49.268974,-123.190701,Hitoe Sushi Japanese Restaurant,178.0,4.0,"Japanese, Sushi Bars",$$,17783714619.0,869.474224,3347 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,The Eatery,518.0,3.4,"Japanese, Sushi Bars, Asian Fusion",$$,16047385298.0,874.5301309,3431 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,The Kitchen Dada,43.0,4.2,"Japanese, Sushi Bars",,17787241133.0,643.3214864,2535 Alma Street,Yelp
Wallace & 4th,49.268974,-123.190701,Taste of Thai,84.0,4.2,Thai,$$,16045688668.0,665.3793601,3629 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,Green Leaf Sushi,401.0,4.0,"Sushi Bars, Japanese",$$,16045689406.0,930.324044,3416 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,Beyond Bread Artisan Bakery,59.0,3.8,Bakeries,$$,16047333931.0,392.5806546,3686 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,The Wolf & Hound,94.0,3.6,"Pubs, Irish",$$,16047388909.0,681.9980977,3617 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,Irori Sushi,53.0,3.8,"Sushi Bars, Japanese, Asian Fusion",$$,16045580885.0,393.3298845,3692 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,Handi Grill,76.0,3.6,Indian,$$,16047383186.0,724.4833343,3618 W Broadway,Yelp
Wallace & 4th,49.268974,-123.190701,Grounds For Coffee,144.0,4.2,"Coffee & Tea, Bakeries",$$,16042245282.0,661.6847013,2565 Alma Street,Yelp
Wallace & 4th,49.268974,-123.190701,Aphrodite's Organic  Pie Shop,259.0,3.4,"Gluten-Free, Bakeries, Cafes",$$,16047385879.0,526.4158814,3598 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,Caffe W,46.0,4.5,"Coffee & Tea, Sandwiches, Desserts",$,16047309298.0,682.4102925,3646  Broadway W,Yelp
Wallace & 4th,49.268974,-123.190701,Aphrodite's Organic Cafe,64.0,3.2,"Canadian (New), Breakfast & Brunch, Vegan",$$,16047338308.0,496.7698626,3605 W 4th Avenue,Yelp
Wallace & 4th,49.268974,-123.190701,L'ufficio,8.0,3.9,"Wine Bars, Italian, Tapas/Small Plates",$$$$,16046761007.0,382.6753135,3689 W 4th Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,565.0106887,2340 W 4th Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,956.6591646,1944 W 4th Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,593.0186533,2278 W 4th Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,Chewies Steam & Oyster Bar - Kits,293.0,3.6,"Seafood, Cajun/Creole",$$,16045584448.0,390.3260734,2201 W 1st Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,966.3405284,1809 W 1st Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,The Ellis,84.0,4.2,"Cocktail Bars, American, Gastropubs",$$,16044282456.0,355.7075716,2204 York Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,LOCAL Public Eatery Kitsilano,292.0,3.6,"Canadian (New), Gastropubs",$$,16047343589.0,322.1893769,2210 Cornwall Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,942.1421305,1935 W 4th Avenue,Yelp
Balsam & Cornwall,49.273011,-123.159663,Nook,171.0,3.9,Italian,$$,16047340099.0,339.4221673,1525 Yew Street,Yelp
Balsam & Cornwall,49.273011,-123.159663,The Cider House,31.0,4.4,"Cideries, Canadian (New), Wine Bars",,16045581975.0,381.5541057,1602 Yew Street,Yelp
