station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Richards & Smithe,49.279259,-123.119145,56e71692498e78e8143f679d,Tacofino,Taco Restaurant,1025 Mainland St,310,49.276488,-123.119685
Richards & Smithe,49.279259,-123.119145,4aa7d47ff964a520714d20e3,The Keg Steakhouse + Bar - Yaletown,Restaurant,1011 Mainland St,284,49.27671,-123.11946
Richards & Smithe,49.279259,-123.119145,4da94ba44b22f071ea9b959d,The Mexican,Mexican Restaurant,1049 Granville St,352,49.278821,-123.12394
Bute & Robson,49.285836,-123.127265,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,12,49.285765,-123.127128
Bute & Robson,49.285836,-123.127265,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,67,49.286326,-123.127825
Bute & Robson,49.285836,-123.127265,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,150,49.285368,-123.12531
Bute & Robson,49.285836,-123.127265,5646ab13498e460c732920e8,Ramen Danbo - Robson,Ramen Restaurant,1333 Robson St,222,49.287499,-123.12898
Bute & Robson,49.285836,-123.127265,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,226,49.284956,-123.124545
Bute & Robson,49.285836,-123.127265,4aa805ccf964a520cd4e20e3,Guu,Diner,838 Thurlow St,236,49.284107,-123.125364
Bute & Robson,49.285836,-123.127265,5613530b498ea051161f8998,Cora Breakfast & Lunch,Restaurant,1368 Robson St,256,49.287551,-123.129634
Bute & Robson,49.285836,-123.127265,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,314,49.286052,-123.122935
Bute & Robson,49.285836,-123.127265,5bce08ce724750002c469650,Indigo - Robson,Bookstore,1033 Robson St,339,49.28403,-123.123492
Bute & Robson,49.285836,-123.127265,4aa7e387f964a520db4d20e3,Coast Restaurant,Seafood Restaurant,1054 Alberni St,323,49.284719,-123.123145
Trafalgar & Cornwall,49.272969,-123.164325,504fc3c9e4b032bac6a4524b,Trafalgar Beach,Beach,,97,49.273825,-123.164065
Trafalgar & Cornwall,49.272969,-123.164325,4aaad0fff964a5208c5720e3,Kitsilano Pool,Swimming Pool,2305 Cornwall Ave,505,49.273271,-123.157368
Trafalgar & Cornwall,49.272969,-123.164325,4dd1e9e51838a751964f9c00,Volunteer Park,Park,Pt Grey Rd,410,49.271394,-123.169452
Trafalgar & Cornwall,49.272969,-123.164325,5810f05238faa94dbabd4542,Cafe Lokal,Café,2610 4th Ave W,536,49.268153,-123.164876
Trafalgar & Cornwall,49.272969,-123.164325,5231fd9a11d284c4645aefd0,Wilderness Beach,Beach,Pt Grey Rd,234,49.273867,-123.161555
Trafalgar & Cornwall,49.272969,-123.164325,57a58607498e40faba10a1f6,The Only Cafe,Café,2678 4th Ave W,547,49.268111,-123.165602
Trafalgar & Cornwall,49.272969,-123.164325,4aa7d91ef964a520944d20e3,The Naam Restaurant,Vegan and Vegetarian Restaurant,2724 4th Ave W,560,49.268235,-123.166991
Trafalgar & Cornwall,49.272969,-123.164325,4aaa6f4ff964a520ef5520e3,Terra Breads,Bakery,2380 4th Ave W,648,49.268113,-123.159358
Trafalgar & Cornwall,49.272969,-123.164325,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,629,49.268162,-123.168931
Trafalgar & Cornwall,49.272969,-123.164325,5bbd044c65211f002c4116c6,Chewie's Biscuit Co,Southern Food Restaurant,2822 4th Ave W,627,49.268121,-123.168765
Alma & Point Grey,49.27247,-123.185643,4ddf27f87d8b04e50257243c,Hastings Mill Park,Park,3708 Pt Grey Rd,74,49.272974,-123.186535
Alma & Point Grey,49.27247,-123.185643,4aac17d1f964a520315c20e3,Jericho Tennis Club,Tennis Court,3837 Pt Grey Rd,255,49.272463,-123.189167
Alma & Point Grey,49.27247,-123.185643,4e06dced8130709eafbca3ed,Jericho Beach,Urban Park,3941 Pt Grey Rd,447,49.271705,-123.191696
Alma & Point Grey,49.27247,-123.185643,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,440,49.268507,-123.185502
Alma & Point Grey,49.27247,-123.185643,5920ecf6f0b490666fbb1586,Breka Downtown Bakery Cafe Inc,Bakery,3750 4th Ave W,444,49.268532,-123.18672
Alma & Point Grey,49.27247,-123.185643,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,466,49.268435,-123.183874
Alma & Point Grey,49.27247,-123.185643,4aaec6b6f964a520406320e3,Aphrodite's Organic Cafe & Pie Shop,Bakery,3598 4th Ave W,476,49.268461,-123.183309
Alma & Point Grey,49.27247,-123.185643,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,517,49.268436,-123.18209
Alma & Point Grey,49.27247,-123.185643,4aab2a0df964a5202a5920e3,True Confections,Bakery,3701W Broadway W,864,49.264697,-123.186228
Alma & Point Grey,49.27247,-123.185643,4aa7e94cf964a520f64d20e3,The Wolf and Hound,Pub,3617W Broadway W,895,49.264466,-123.184181
Point Grey & Blenheim,49.271471,-123.17731,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,483,49.268436,-123.18209
Point Grey & Blenheim,49.271471,-123.17731,4aaec6b6f964a520406320e3,Aphrodite's Organic Cafe & Pie Shop,Bakery,3598 4th Ave W,548,49.268461,-123.183309
Point Grey & Blenheim,49.271471,-123.17731,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,583,49.268435,-123.183874
Point Grey & Blenheim,49.271471,-123.17731,4dd1e9e51838a751964f9c00,Volunteer Park,Park,Pt Grey Rd,569,49.271394,-123.169452
Point Grey & Blenheim,49.271471,-123.17731,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,679,49.268507,-123.185502
Point Grey & Blenheim,49.271471,-123.17731,5920ecf6f0b490666fbb1586,Breka Downtown Bakery Cafe Inc,Bakery,3750 4th Ave W,756,49.268532,-123.18672
Point Grey & Blenheim,49.271471,-123.17731,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,710,49.268162,-123.168931
Point Grey & Blenheim,49.271471,-123.17731,4ddf27f87d8b04e50257243c,Hastings Mill Park,Park,3708 Pt Grey Rd,683,49.272974,-123.186535
Point Grey & Blenheim,49.271471,-123.17731,5bbd044c65211f002c4116c6,Chewie's Biscuit Co,Southern Food Restaurant,2822 4th Ave W,722,49.268121,-123.168765
Point Grey & Blenheim,49.271471,-123.17731,4aef5b13f964a520c6d721e3,East Is East,Indian Restaurant,3243 West Broadway,784,49.264423,-123.176637
Hastings & Broughton,49.290112,-123.127062,4aa7f160f964a5201c4e20e3,Cardero's Restaurant & Marine Pub,Bar,1583 Coal Harbour Quay,162,49.291554,-123.127461
Hastings & Broughton,49.290112,-123.127062,4ab03489f964a520706620e3,Coal Harbour Seawall,Waterfront,W Cordova St,323,49.291405,-123.123067
Hastings & Broughton,49.290112,-123.127062,5646ab13498e460c732920e8,Ramen Danbo - Robson,Ramen Restaurant,1333 Robson St,321,49.287499,-123.12898
Hastings & Broughton,49.290112,-123.127062,5aebff9ddd8442002c58043f,H Tasting Lounge,Lounge,1601 Bayshore Dr,272,49.29228,-123.128821
Hastings & Broughton,49.290112,-123.127062,59371d4829551365e4b32e11,H2 Kitchen + Bar,Restaurant,1601 Bayshore Dr the Westin,270,49.292136,-123.129133
Hastings & Broughton,49.290112,-123.127062,5613530b498ea051161f8998,Cora Breakfast & Lunch,Restaurant,1368 Robson St,340,49.287551,-123.129634
Hastings & Broughton,49.290112,-123.127062,4c474fc476d72d7fa3c03c4d,Harbour Green Park,Park,1187A1 W Cordova St,393,49.289362,-123.121757
Hastings & Broughton,49.290112,-123.127062,5b2bfe834f0e58002c8c4344,Saku,Japanese Restaurant,1773 Robson St,392,49.291333,-123.134825
Hastings & Broughton,49.290112,-123.127062,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,424,49.286326,-123.127825
Hastings & Broughton,49.290112,-123.127062,4aa98159f964a520fb5320e3,Whole Foods,Retail,1675 Robson St,413,49.290103,-123.132772
Yew & Broadway,49.263523,-123.155267,4ab01a02f964a520e66520e3,Connaught Park,Park,2690 Larch St,152,49.26226,-123.156099
Yew & Broadway,49.263523,-123.155267,5633e914498ea3a0b61e4567,Platform 7 Coffee,Café,2300 Broadway W,188,49.263747,-123.157848
Yew & Broadway,49.263523,-123.155267,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,335,49.260788,-123.153297
Yew & Broadway,49.263523,-123.155267,4fc7e405be772ef6457e7847,O5 Tea Co,Tea Room,2208 4th Ave W,503,49.268051,-123.155541
Yew & Broadway,49.263523,-123.155267,4ab2baf0f964a5200d6c20e3,Kitsilano Farmers Market,Farmers Market,2690 Larch St,480,49.262547,-123.161719
Yew & Broadway,49.263523,-123.155267,5780683c498e51523ab4851b,Raisu,Diner,2340 4th Ave W,549,49.268036,-123.158378
Yew & Broadway,49.263523,-123.155267,4aa99125f964a520505420e3,Lululemon Athletica,Clothing Store,2123 4th Ave W,549,49.268288,-123.153372
Yew & Broadway,49.263523,-123.155267,4afde409f964a520cf2b22e3,Thomas Haas Patisserie,Dessert Shop,2539 Broadway W,581,49.264143,-123.163234
Yew & Broadway,49.263523,-123.155267,4ce86225fe90a35de067420e,True Value Hardware,Hardware Store,3121 Arbutus St,257,49.258074,-123.153308
Yew & Broadway,49.263523,-123.155267,4abff3e8f964a520329320e3,Indian Oven Restaurant Ltd,Indian Restaurant,2006 4th Ave W,594,49.267949,-123.150667
8th & Macdonald,49.264928,-123.168068,580a933738faca6bcaf1eba1,Olive and Ruby Cafe,Café,2839 Broadway W,116,49.26427,-123.169326
8th & Macdonald,49.264928,-123.168068,4ae9e104f964a5203eb721e3,Sunshine Diner,Diner,2649W Broadway W,214,49.264168,-123.165344
8th & Macdonald,49.264928,-123.168068,4afde409f964a520cf2b22e3,Thomas Haas Patisserie,Dessert Shop,2539 Broadway W,361,49.264143,-123.163234
8th & Macdonald,49.264928,-123.168068,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,364,49.268162,-123.168931
8th & Macdonald,49.264928,-123.168068,5bbd044c65211f002c4116c6,Chewie's Biscuit Co,Southern Food Restaurant,2822 4th Ave W,358,49.268121,-123.168765
8th & Macdonald,49.264928,-123.168068,4aa7d91ef964a520944d20e3,The Naam Restaurant,Vegan and Vegetarian Restaurant,2724 4th Ave W,375,49.268235,-123.166991
8th & Macdonald,49.264928,-123.168068,4aa9a423f964a520a65420e3,Parthenon Supermarket,Deli,3080W Broadway W,407,49.264037,-123.173523
8th & Macdonald,49.264928,-123.168068,57a58607498e40faba10a1f6,The Only Cafe,Café,2678 4th Ave W,396,49.268111,-123.165602
8th & Macdonald,49.264928,-123.168068,4b3c1fdcf964a5200b8225e3,White Spot Kitsilano,Burger Joint,2518 Broadway W,361,49.263844,-123.163371
8th & Macdonald,49.264928,-123.168068,5810f05238faa94dbabd4542,Cafe Lokal,Café,2610 4th Ave W,426,49.268153,-123.164876
Balaclava & Broadway,49.264483,-123.173926,4aa99de5f964a520875420e3,Kidsbooks,Bookstore,3083W Broadway W,25,49.264305,-123.173708
Balaclava & Broadway,49.264483,-123.173926,4aa9a423f964a520a65420e3,Parthenon Supermarket,Deli,3080W Broadway W,57,49.264037,-123.173523
Balaclava & Broadway,49.264483,-123.173926,4f878c5be4b0ab5c86346ad8,Nuba,Lebanese Restaurant,3116W Broadway W,69,49.264022,-123.174575
Balaclava & Broadway,49.264483,-123.173926,4aef5b13f964a520c6d721e3,East Is East,Indian Restaurant,3243 West Broadway,196,49.264423,-123.176637
Balaclava & Broadway,49.264483,-123.173926,580a933738faca6bcaf1eba1,Olive and Ruby Cafe,Café,2839 Broadway W,334,49.26427,-123.169326
Balaclava & Broadway,49.264483,-123.173926,4fc7bf14e4b0932612c073ce,Green Leaf Sushi,Sushi Restaurant,3416 Broadway W,455,49.264138,-123.18018
Balaclava & Broadway,49.264483,-123.173926,4aa8520ff964a520d95020e3,The Eatery,Sushi Restaurant,3431 Broadway W,484,49.264468,-123.180614
Balaclava & Broadway,49.264483,-123.173926,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,546,49.268162,-123.168931
Balaclava & Broadway,49.264483,-123.173926,5bbd044c65211f002c4116c6,Chewie's Biscuit Co,Southern Food Restaurant,2822 4th Ave W,550,49.268121,-123.168765
Balaclava & Broadway,49.264483,-123.173926,4ae9e104f964a5203eb721e3,Sunshine Diner,Diner,2649W Broadway W,623,49.264168,-123.165344
Dunbar & Broadway,49.264579,-123.18373,4aa7e94cf964a520f64d20e3,The Wolf and Hound,Pub,3617W Broadway W,35,49.264466,-123.184181
Dunbar & Broadway,49.264579,-123.18373,4aa9ac2ff964a520cb5420e3,Grounds For Coffee,Café,2565 Alma St,194,49.263714,-123.186062
Dunbar & Broadway,49.264579,-123.18373,4aab2a0df964a5202a5920e3,True Confections,Bakery,3701W Broadway W,181,49.264697,-123.186228
Dunbar & Broadway,49.264579,-123.18373,4fc7bf14e4b0932612c073ce,Green Leaf Sushi,Sushi Restaurant,3416 Broadway W,262,49.264138,-123.18018
Dunbar & Broadway,49.264579,-123.18373,4b6ccd36f964a52073552ce3,Browns Socialhouse,Gastropub,3651 10th Ave W,144,49.263735,-123.185253
Dunbar & Broadway,49.264579,-123.18373,4aa8520ff964a520d95020e3,The Eatery,Sushi Restaurant,3431 Broadway W,226,49.264468,-123.180614
Dunbar & Broadway,49.264579,-123.18373,50a9cf12e4b05977cf5e16ab,Rajio Japanese Public House,Japanese Restaurant,3763W 10th Ave W,261,49.263621,-123.187027
Dunbar & Broadway,49.264579,-123.18373,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,428,49.268435,-123.183874
Dunbar & Broadway,49.264579,-123.18373,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,454,49.268507,-123.185502
Dunbar & Broadway,49.264579,-123.18373,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,444,49.268436,-123.18209
Grandview & Commercial,49.263746,-123.069892,4ad25114f964a520e0e020e3,St. Augustine's,Sports Bar,2360 Commercial Dr,26,49.263783,-123.069526
Grandview & Commercial,49.263746,-123.069892,5463d301498eda544d08023c,Jamjar,Lebanese Restaurant,2280 Commercial Dr at E 7th Ave,82,49.264442,-123.069501
Grandview & Commercial,49.263746,-123.069892,4aab43bff964a520555920e3,Rio Theatre,Movie Theater,1660 Broadway E,191,49.262048,-123.070353
Grandview & Commercial,49.263746,-123.069892,4aa9623af964a520655320e3,Jj Bean House of Coffee,Coffee Shop,2206 Commercial Dr,141,49.264932,-123.069461
Grandview & Commercial,49.263746,-123.069892,4aa7407df964a5207a4c20e3,Uncle Fatih's Pizza,Pizzeria,1685 Broadway E,141,49.262476,-123.070064
Grandview & Commercial,49.263746,-123.069892,4b0de462f964a520375223e3,Grandview Lanes,Bowling Alley,2195 Commercial Dr,179,49.265261,-123.069895
Grandview & Commercial,49.263746,-123.069892,4ab6cfe7f964a520267920e3,Rinconcito Salvadoreno Restaurant,American Restaurant,2062 Commercial Dr,313,49.266554,-123.069517
Grandview & Commercial,49.263746,-123.069892,4dfe52e6b0fb709b61e36ce6,Kishimoto Japanese Kitchen + Sushi Bar,Sushi Restaurant,2054 Commercial Dr,319,49.26661,-123.069522
Grandview & Commercial,49.263746,-123.069892,4f73c020e4b0ab2907d5a86f,Siddharthas Indian Kitchen,Indian Restaurant,2066 Commercial Dr,313,49.266554,-123.069517
Grandview & Commercial,49.263746,-123.069892,4ad645d1f964a520420621e3,Gorilla Surplus,Military,1458 Broadway E,367,49.262154,-123.074337
14th & Oak,49.258761,-123.127071,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,474,49.256904,-123.121177
14th & Oak,49.258761,-123.127071,52b17ab1498eeab2c01ede0e,Gyu-Kaku BBQ,BBQ Joint,950 Broadway W,502,49.263202,-123.125769
14th & Oak,49.258761,-123.127071,4b81b5cef964a52030b930e3,Salmon n' Bannock,Restaurant,1128 Broadway W,541,49.263305,-123.129752
14th & Oak,49.258761,-123.127071,4c167a216470a59374e356d2,Wild Birds Unlimited Inc,Hobby Store,1302 Broadway W,715,49.263357,-123.133974
14th & Oak,49.258761,-123.127071,4b342ac8f964a520b92525e3,Dynasty Seafood Restaurant 皇朝海鮮酒家,Chinese Restaurant,777 Broadway W,682,49.263675,-123.12143
14th & Oak,49.258761,-123.127071,645d35ff1369973bfb78cd2f,Cachè the House of Dresses,Clothing Store,1051 Wolfe Ave,440,49.255402,-123.130293
14th & Oak,49.258761,-123.127071,5ba59a6bfebf31002cb54fa0,Small Victory,Bakery,3070 Granville St,835,49.258291,-123.138568
14th & Oak,49.258761,-123.127071,4d49891c782f3704f43e6e37,University Women's Club of Vancouver-Hycroft,Organization,1489 McRae Ave,723,49.257235,-123.136775
14th & Oak,49.258761,-123.127071,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,Bar,602W Broadway W,837,49.263123,-123.117652
14th & Oak,49.258761,-123.127071,4ac689b2f964a520f1b420e3,Stanley Industrial Alliance Stage,Music Venue,2750 Granville St,860,49.261468,-123.138191
Wallace & 4th,49.268974,-123.190701,5920ecf6f0b490666fbb1586,Breka Downtown Bakery Cafe Inc,Bakery,3750 4th Ave W,292,49.268532,-123.18672
Wallace & 4th,49.268974,-123.190701,4e06dced8130709eafbca3ed,Jericho Beach,Urban Park,3941 Pt Grey Rd,311,49.271705,-123.191696
Wallace & 4th,49.268974,-123.190701,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,380,49.268507,-123.185502
Wallace & 4th,49.268974,-123.190701,4aac17d1f964a520315c20e3,Jericho Tennis Club,Tennis Court,3837 Pt Grey Rd,403,49.272463,-123.189167
Wallace & 4th,49.268974,-123.190701,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,498,49.268435,-123.183874
Wallace & 4th,49.268974,-123.190701,4aaec6b6f964a520406320e3,Aphrodite's Organic Cafe & Pie Shop,Bakery,3598 4th Ave W,539,49.268461,-123.183309
Wallace & 4th,49.268974,-123.190701,4ddf27f87d8b04e50257243c,Hastings Mill Park,Park,3708 Pt Grey Rd,525,49.272974,-123.186535
Wallace & 4th,49.268974,-123.190701,4aab2a0df964a5202a5920e3,True Confections,Bakery,3701W Broadway W,575,49.264697,-123.186228
Wallace & 4th,49.268974,-123.190701,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,627,49.268436,-123.18209
Wallace & 4th,49.268974,-123.190701,4aa9ac2ff964a520cb5420e3,Grounds For Coffee,Café,2565 Alma St,674,49.263714,-123.186062
Balsam & Cornwall,49.273011,-123.159663,4aaad0fff964a5208c5720e3,Kitsilano Pool,Swimming Pool,2305 Cornwall Ave,168,49.273271,-123.157368
Balsam & Cornwall,49.273011,-123.159663,51e1f9bb498e7b1ebb05f623,Nook,Pizzeria,1525 Yew St,335,49.272283,-123.155174
Balsam & Cornwall,49.273011,-123.159663,4b10463af964a520ce6c23e3,LOCAL Public Eatery Kitsilano,Sports Bar,2210 Cornwall Ave,326,49.272458,-123.155433
Balsam & Cornwall,49.273011,-123.159663,504fc3c9e4b032bac6a4524b,Trafalgar Beach,Beach,,331,49.273825,-123.164065
Balsam & Cornwall,49.273011,-123.159663,4aa93bf4f964a520975220e3,Viva Fine Foods & Bakery Inc,Bakery,1555 Yew St,345,49.272,-123.15515
Balsam & Cornwall,49.273011,-123.159663,4aac17faf964a520335c20e3,Kibune Sushi Restaurant,Sushi Restaurant,1508 Yew St,358,49.272463,-123.154784
Balsam & Cornwall,49.273011,-123.159663,5231fd9a11d284c4645aefd0,Wilderness Beach,Beach,Pt Grey Rd,184,49.273867,-123.161555
Balsam & Cornwall,49.273011,-123.159663,4aa7e39df964a520dc4d20e3,Kitsilano Beach,Beach,2225 Cornwall Ave,535,49.273971,-123.155725
Balsam & Cornwall,49.273011,-123.159663,4aaa6f4ff964a520ef5520e3,Terra Breads,Bakery,2380 4th Ave W,544,49.268113,-123.159358
Balsam & Cornwall,49.273011,-123.159663,5780683c498e51523ab4851b,Raisu,Diner,2340 4th Ave W,560,49.268036,-123.158378
Balaclava & 6th,49.266924,-123.173849,4aa99de5f964a520875420e3,Kidsbooks,Bookstore,3083W Broadway W,291,49.264305,-123.173708
Balaclava & 6th,49.266924,-123.173849,4aa9a423f964a520a65420e3,Parthenon Supermarket,Deli,3080W Broadway W,321,49.264037,-123.173523
Balaclava & 6th,49.266924,-123.173849,4aef5b13f964a520c6d721e3,East Is East,Indian Restaurant,3243 West Broadway,343,49.264423,-123.176637
Balaclava & 6th,49.266924,-123.173849,4f878c5be4b0ab5c86346ad8,Nuba,Lebanese Restaurant,3116W Broadway W,326,49.264022,-123.174575
Balaclava & 6th,49.266924,-123.173849,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,382,49.268162,-123.168931
Balaclava & 6th,49.266924,-123.173849,5bbd044c65211f002c4116c6,Chewie's Biscuit Co,Southern Food Restaurant,2822 4th Ave W,391,49.268121,-123.168765
Balaclava & 6th,49.266924,-123.173849,580a933738faca6bcaf1eba1,Olive and Ruby Cafe,Café,2839 Broadway W,441,49.26427,-123.169326
Balaclava & 6th,49.266924,-123.173849,4fc7bf14e4b0932612c073ce,Green Leaf Sushi,Sushi Restaurant,3416 Broadway W,553,49.264138,-123.18018
Balaclava & 6th,49.266924,-123.173849,4aa7d91ef964a520944d20e3,The Naam Restaurant,Vegan and Vegetarian Restaurant,2724 4th Ave W,518,49.268235,-123.166991
Balaclava & 6th,49.266924,-123.173849,4aa8520ff964a520d95020e3,The Eatery,Sushi Restaurant,3431 Broadway W,561,49.264468,-123.180614
Trafalgar & Broadway,49.264326,-123.164725,4ae9e104f964a5203eb721e3,Sunshine Diner,Diner,2649W Broadway W,48,49.264168,-123.165344
Trafalgar & Broadway,49.264326,-123.164725,4afde409f964a520cf2b22e3,Thomas Haas Patisserie,Dessert Shop,2539 Broadway W,110,49.264143,-123.163234
Trafalgar & Broadway,49.264326,-123.164725,4b3c1fdcf964a5200b8225e3,White Spot Kitsilano,Burger Joint,2518 Broadway W,111,49.263844,-123.163371
Trafalgar & Broadway,49.264326,-123.164725,580a933738faca6bcaf1eba1,Olive and Ruby Cafe,Café,2839 Broadway W,333,49.26427,-123.169326
Trafalgar & Broadway,49.264326,-123.164725,4ab2baf0f964a5200d6c20e3,Kitsilano Farmers Market,Farmers Market,2690 Larch St,294,49.262547,-123.161719
Trafalgar & Broadway,49.264326,-123.164725,5b6f5b3fb9a5a8002c886639,O Mio Gelato,Gelato Shop,2589 16th Ave W,80,49.257707,-123.164547
Trafalgar & Broadway,49.264326,-123.164725,5810f05238faa94dbabd4542,Cafe Lokal,Café,2610 4th Ave W,425,49.268153,-123.164876
Trafalgar & Broadway,49.264326,-123.164725,4aa7d91ef964a520944d20e3,The Naam Restaurant,Vegan and Vegetarian Restaurant,2724 4th Ave W,464,49.268235,-123.166991
Trafalgar & Broadway,49.264326,-123.164725,5633e914498ea3a0b61e4567,Platform 7 Coffee,Café,2300 Broadway W,502,49.263747,-123.157848
Trafalgar & Broadway,49.264326,-123.164725,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,524,49.268162,-123.168931
Dunbar & 6th,49.266636,-123.183661,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,200,49.268435,-123.183874
Dunbar & 6th,49.266636,-123.183661,4aaec6b6f964a520406320e3,Aphrodite's Organic Cafe & Pie Shop,Bakery,3598 4th Ave W,204,49.268461,-123.183309
Dunbar & 6th,49.266636,-123.183661,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,247,49.268507,-123.185502
Dunbar & 6th,49.266636,-123.183661,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,230,49.268436,-123.18209
Dunbar & 6th,49.266636,-123.183661,4aa7e94cf964a520f64d20e3,The Wolf and Hound,Pub,3617W Broadway W,244,49.264466,-123.184181
Dunbar & 6th,49.266636,-123.183661,5920ecf6f0b490666fbb1586,Breka Downtown Bakery Cafe Inc,Bakery,3750 4th Ave W,305,49.268532,-123.18672
Dunbar & 6th,49.266636,-123.183661,4aab2a0df964a5202a5920e3,True Confections,Bakery,3701W Broadway W,284,49.264697,-123.186228
Dunbar & 6th,49.266636,-123.183661,4fc7bf14e4b0932612c073ce,Green Leaf Sushi,Sushi Restaurant,3416 Broadway W,375,49.264138,-123.18018
Dunbar & 6th,49.266636,-123.183661,4aa8520ff964a520d95020e3,The Eatery,Sushi Restaurant,3431 Broadway W,326,49.264468,-123.180614
Dunbar & 6th,49.266636,-123.183661,4aa9ac2ff964a520cb5420e3,Grounds For Coffee,Café,2565 Alma St,368,49.263714,-123.186062
18th & Cambie,49.254818,-123.114785,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,26,49.255054,-123.114856
18th & Cambie,49.254818,-123.114785,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,Malay Restaurant,3424 Cambie St,35,49.254508,-123.114891
18th & Cambie,49.254818,-123.114785,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,Bakery,3385 Cambie St,59,49.255142,-123.115431
18th & Cambie,49.254818,-123.114785,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,Tea Room,3361 Cambie St,83,49.255425,-123.115455
18th & Cambie,49.254818,-123.114785,4ae22951f964a520568b21e3,Shoppers Drug Mart,Drugstore,3277 Cambie St,181,49.256403,-123.115376
18th & Cambie,49.254818,-123.114785,5674aec9498e6800815c3598,Vij's,Indian Restaurant,3106 Cambie St,296,49.257484,-123.11482
18th & Cambie,49.254818,-123.114785,508eda05e4b0e43936144601,The Mighty Oak,Café,198 18th Ave W,381,49.254563,-123.109543
18th & Cambie,49.254818,-123.114785,57e6d0a2498e8d223bc2af56,Passion8 Dessert Cafe,Café,3010 Cambie St,394,49.25837,-123.114814
18th & Cambie,49.254818,-123.114785,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,Indian Restaurant,2961 Cambie St,464,49.258983,-123.115272
18th & Cambie,49.254818,-123.114785,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,518,49.256904,-123.121177
Blenheim & 4th,49.268837,-123.177633,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,326,49.268436,-123.18209
Blenheim & 4th,49.268837,-123.177633,4aaec6b6f964a520406320e3,Aphrodite's Organic Cafe & Pie Shop,Bakery,3598 4th Ave W,413,49.268461,-123.183309
Blenheim & 4th,49.268837,-123.177633,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,454,49.268435,-123.183874
Blenheim & 4th,49.268837,-123.177633,4aef5b13f964a520c6d721e3,East Is East,Indian Restaurant,3243 West Broadway,495,49.264423,-123.176637
Blenheim & 4th,49.268837,-123.177633,4fc7bf14e4b0932612c073ce,Green Leaf Sushi,Sushi Restaurant,3416 Broadway W,553,49.264138,-123.18018
Blenheim & 4th,49.268837,-123.177633,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,571,49.268507,-123.185502
